;OP;OPID;Steekproef;Mode;HHPers;HHSam;HHPlOP;HHLft1;HHLft2;HHLft3;HHLft4;WoPC;WoGem;Sted;GemGr;Prov;Corop;BuurtAdam;MRA;MRDH;Geslacht;Leeftijd;KLeeft;Herkomst;BetWerk;OnbBez;MaatsPart;Opleiding;HHBestInkG;HHGestInkG;HHLaagInk;HHSocInk;HHWelvG;HHRijbewijsAu;HHRijbewijsMo;HHRijbewijsBr;OPRijbewijsAu;OPRijbewijsMo;OPRijbewijsBr;HHAuto;HHAutoL;OPAuto;BrandstofPa1;XBrandstofPa1;BrandstofEPa1;BouwjaarPa1;KBouwjaarPa1;KGewichtPa1;TenaamPa1;BrandstofPa2;XBrandstofPa2;BrandstofEPa2;BouwjaarPa2;KBouwjaarPa2;KGewichtPa2;TenaamPa2;BrandstofPaL;XBrandstofPaL;BrandstofEPaL;BouwjaarPaL;KBouwjaarPaL;KGewichtPaL;HHMotor;OPMotor;HHBrom;OPBrom;HHSnor;OPSnor;HHEFiets;HHBezitVm;OPBezitVm;FqNEFiets;FqEFiets;FqBTM;FqTrein;FqAutoB;FqAutoP;FqBrSnor;OVStKaart;Jaar;Maand;Week;Dag;Weekdag;Feestdag;Weggeweest;RedenNW;RedenNWZ;RedenNWW;RedenNWB;AantVpl;AantOVVpl;AantSVpl;EFiets;AutoEig;AutoHhL;AutoLWg;AutoLPl;AutoBed;AutoDOrg;AutoDPart;AutoDBek;AutoLeen;AutoHuur;AutoAnd;ByzDag;ByzAdr;ByzVvm;ByzTyd;ByzDuur;ByzRoute;ByzReden;ReisduurOP;AfstandOP;AfstandSOP;Verpl;VerplID;VerplNr;Toer;AantRit;Doel;MotiefV;KMotiefV;MeerWink;AardWerk;VertLoc;VertGeb;VertPC;VertPCBL;VertGem;VertProv;VertCorop;VertMRA;VertMRDH;AankGeb;AankPC;AankPCBL;AankGem;AankProv;AankCorop;AankMRA;AankMRDH;PCG;GemG;PCBLG;AfstV;KAfstV;Hvm;HvmRol;KHvm;VertUur;VertMin;KVertTijd;AankUur;AankMin;Reisduur;KReisduur;ActDuur;Kind6;VolgWerk;SAantAdr;SDezPlts;SPlaats1;SPlaats2;SPlaats3;SPlaats4;SPlaats5;AfstS;AfstSBL;SVvm1;SVvm2;SVvm3;SVvm4;SBegUur;SBegMin;SEindUur;SEindMin;CorrVerpl;GehBLVer;Rit;RitID;RitNr;AfstR;AfstRBL;KAfstR;Rvm;RvmRol;RAantIn;KRvm;RVertUur;RVertMin;RAankUur;RAankMin;RReisduur;RReisduurBL;RVertStat;RAankStat;RTSamen;RCorrSnelh;RVliegVer;FactorH;FactorP;FactorV
1425;1;56175180879;1;1;1;1;1;0;0;0;1;3521;344;1;8;7;17;0;18;18;2;26;7;1;0;6;8;3;2;1;7;5;1;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;4;3;5;5;5;0;2019;1;3;16;4;0;1;0;0;0;0;3;0;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;70;45;0;1;5617518087901;1;0;1;8;7;4;1;12;1;0;3521.0;1.0;344;7;17;18;18;0;3511.0;1.0;344;7;17;18;18;0.0;0;0.0;20;3;9;4;6;14;0;8;14;30;30;7;170;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751808790101;1;20;0;3;9;4;11;6;14;0;14;30;30;0;0.0;0.0;13;0;0;229;229;83614
1426;0;56175180879;1;1;1;1;1;0;0;0;1;3521;344;1;8;7;17;0;18;18;2;26;7;1;0;6;8;3;2;1;7;5;1;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;4;3;5;5;5;0;2019;1;3;16;4;0;1;0;0;0;0;3;0;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;70;45;0;1;5617518087902;2;0;1;12;11;7;3;12;4;0;3511.0;1.0;344;7;17;18;18;0;3511.0;1.0;344;7;17;18;18;0.0;0;0.0;5;2;9;4;6;17;20;10;17;30;10;3;120;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751808790201;1;5;0;2;9;4;11;6;17;20;17;30;10;0;0.0;0.0;13;0;0;229;229;83614
1427;0;56175180879;1;1;1;1;1;0;0;0;1;3521;344;1;8;7;17;0;18;18;2;26;7;1;0;6;8;3;2;1;7;5;1;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;4;3;5;5;5;0;2019;1;3;16;4;0;1;0;0;0;0;3;0;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;70;45;0;1;5617518087903;3;0;1;1;11;7;3;12;4;0;3511.0;1.0;344;7;17;18;18;0;3521.0;1.0;344;7;17;18;18;0.0;0;0.0;20;3;9;4;6;19;30;12;20;0;30;7;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751808790301;1;20;0;3;9;4;11;6;19;30;20;0;30;0;0.0;0.0;13;0;0;229;229;83614
1428;1;56175181034;1;1;2;2;3;0;0;0;2;3544;344;1;8;7;17;0;18;18;2;28;7;1;3;0;2;4;8;9;8;9;9;2;0;2;1;0;1;1;0;0;1;0;0;2012;3;3;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;0;1;5;3;3;3;3;5;0;2019;1;2;13;1;0;1;0;0;0;0;1;0;0;5;4;4;4;4;4;4;4;4;4;4;4;1;2;2;2;2;1;8;95;100;0;1;5617518103401;1;1;1;10;9;8;3;12;1;0;3544.0;1.0;344;7;17;18;18;0;3544.0;1.0;344;7;17;18;18;0.0;0;0.0;100;8;9;4;6;17;15;10;18;50;95;10;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751810340101;1;100;0;8;9;4;11;6;17;15;18;50;95;0;0.0;0.0;13;0;0;45;91;33115
1429;1;56175181282;1;1;2;2;3;0;0;0;2;3523;344;1;8;7;17;0;18;18;1;33;8;2;3;0;2;4;10;10;8;9;10;2;0;2;1;0;1;1;0;1;1;0;0;2012;3;4;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;1;5;3;2;3;4;5;0;2019;1;1;5;7;0;1;0;0;0;0;5;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;34;62;0;1;5617518128201;1;0;1;13;12;3;3;12;1;0;3523.0;1.0;344;7;17;18;18;0;3511.0;1.0;344;7;17;18;18;0.0;0;0.0;28;4;8;4;5;11;38;5;11;50;12;3;53;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751812820101;1;28;0;4;8;4;11;5;11;38;11;50;12;0;0.0;0.0;13;0;0;46;92;33677
1430;0;56175181282;1;1;2;2;3;0;0;0;2;3523;344;1;8;7;17;0;18;18;1;33;8;2;3;0;2;4;10;10;8;9;10;2;0;2;1;0;1;1;0;1;1;0;0;2012;3;4;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;1;5;3;2;3;4;5;0;2019;1;1;5;7;0;1;0;0;0;0;5;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;34;62;0;1;5617518128202;2;0;1;12;11;7;3;12;4;0;3511.0;1.0;344;7;17;18;18;0;3511.0;1.0;344;7;17;18;18;0.0;0;0.0;3;1;8;4;5;12;43;6;12;47;4;1;78;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751812820201;1;3;0;1;8;4;11;5;12;43;12;47;4;0;0.0;0.0;13;0;0;46;92;33677
1431;0;56175181282;1;1;2;2;3;0;0;0;2;3523;344;1;8;7;17;0;18;18;1;33;8;2;3;0;2;4;10;10;8;9;10;2;0;2;1;0;1;1;0;1;1;0;0;2012;3;4;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;1;5;3;2;3;4;5;0;2019;1;1;5;7;0;1;0;0;0;0;5;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;34;62;0;1;5617518128203;3;0;1;1;11;7;3;12;4;0;3511.0;1.0;344;7;17;18;18;0;3523.0;1.0;344;7;17;18;18;0.0;0;0.0;25;4;8;4;5;14;5;8;14;19;14;3;14;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751812820301;1;25;0;4;8;4;11;5;14;5;14;19;14;0;0.0;0.0;13;0;0;46;92;33677
1432;0;56175181282;1;1;2;2;3;0;0;0;2;3523;344;1;8;7;17;0;18;18;1;33;8;2;3;0;2;4;10;10;8;9;10;2;0;2;1;0;1;1;0;1;1;0;0;2012;3;4;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;1;5;3;2;3;4;5;0;2019;1;1;5;7;0;1;0;0;0;0;5;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;34;62;0;1;5617518128204;4;0;1;8;7;4;0;12;1;0;3523.0;1.0;344;7;17;18;18;0;3525.0;1.0;344;7;17;18;18;0.0;0;0.0;3;1;9;4;6;14;33;8;14;35;2;1;13;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751812820401;1;3;0;1;9;4;11;6;14;33;14;35;2;0;0.0;0.0;13;0;0;46;92;33677
1433;0;56175181282;1;1;2;2;3;0;0;0;2;3523;344;1;8;7;17;0;18;18;1;33;8;2;3;0;2;4;10;10;8;9;10;2;0;2;1;0;1;1;0;1;1;0;0;2012;3;4;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;1;5;3;2;3;4;5;0;2019;1;1;5;7;0;1;0;0;0;0;5;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;34;62;0;1;5617518128205;5;0;1;1;7;4;3;12;4;0;3525.0;1.0;344;7;17;18;18;0;3523.0;1.0;344;7;17;18;18;0.0;0;0.0;3;1;9;4;6;14;48;8;14;50;2;1;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751812820501;1;3;0;1;9;4;11;6;14;48;14;50;2;0;0.0;0.0;13;0;0;46;92;33677
1435;0;56175181871;1;1;1;1;1;0;0;0;1;3584;344;1;8;7;17;0;18;18;2;24;6;2;0;3;4;4;1;1;9;10;1;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;2;2;3;3;5;2;2019;1;2;10;5;0;1;0;0;0;0;4;0;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;4;30;66;0;1;5617518187102;2;0;1;1;6;5;3;12;4;0;3584.0;1.0;344;7;17;18;18;0;3584.0;1.0;344;7;17;18;18;0.0;0;0.0;23;3;8;4;5;13;0;7;13;10;10;3;375;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751818710201;1;23;0;3;8;4;11;5;13;0;13;10;10;0;0.0;0.0;13;0;0;14;14;5208
1436;0;56175181871;1;1;1;1;1;0;0;0;1;3584;344;1;8;7;17;0;18;18;2;24;6;2;0;3;4;4;1;1;9;10;1;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;2;2;3;3;5;2;2019;1;2;10;5;0;1;0;0;0;0;4;0;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;4;30;66;0;1;5617518187103;3;0;1;12;11;7;3;12;1;0;3584.0;1.0;344;7;17;18;18;0;3583.0;1.0;344;7;17;18;18;0.0;0;0.0;10;3;8;4;5;19;25;12;19;30;5;2;195;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751818710301;1;10;0;3;8;4;11;5;19;25;19;30;5;0;0.0;0.0;13;0;0;14;14;5208
1438;1;56175182274;1;1;1;1;1;0;0;0;1;3551;344;1;8;7;17;0;18;18;2;24;6;1;0;3;4;4;1;1;9;10;1;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;3;2;4;5;1;2019;1;2;12;7;0;1;0;0;0;0;1;0;0;5;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;11;50;600;0;1;5617518227401;1;0;1;1;8;6;3;12;4;0;2612.0;1.0;503;9;27;18;6;0;3551.0;1.0;344;7;17;18;18;0.0;0;0.0;600;13;1;1;1;16;0;9;16;50;50;8;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751822740101;1;600;0;13;1;1;1;1;16;0;16;50;50;0;0.0;0.0;13;0;0;34;34;12350
1439;1;56175182553;1;1;1;1;1;0;0;0;1;3582;344;1;8;7;17;0;18;18;2;22;6;1;0;3;4;4;1;1;9;10;1;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;3;4;3;5;0;2019;1;5;30;4;0;1;0;0;0;0;5;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;50;85;0;1;5617518255301;1;0;1;7;6;5;3;12;1;0;3582.0;1.0;344;7;17;18;18;0;3584.0;1.0;344;7;17;18;18;0.0;0;0.0;38;5;8;4;5;9;55;5;10;15;20;5;260;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751825530101;1;38;0;5;8;4;11;5;9;55;10;15;20;0;0.0;0.0;13;0;0;285;285;103952
1440;0;56175182553;1;1;1;1;1;0;0;0;1;3582;344;1;8;7;17;0;18;18;2;22;6;1;0;3;4;4;1;1;9;10;1;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;3;4;3;5;0;2019;1;5;30;4;0;1;0;0;0;0;5;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;50;85;0;1;5617518255302;2;0;1;8;7;4;0;12;4;0;3584.0;1.0;344;7;17;18;18;0;3582.0;1.0;344;7;17;18;18;0.0;0;0.0;35;4;8;4;5;14;35;8;14;50;15;4;20;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751825530201;1;35;0;4;8;4;11;5;14;35;14;50;15;0;0.0;0.0;13;0;0;285;285;103952
1441;0;56175182553;1;1;1;1;1;0;0;0;1;3582;344;1;8;7;17;0;18;18;2;22;6;1;0;3;4;4;1;1;9;10;1;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;3;4;3;5;0;2019;1;5;30;4;0;1;0;0;0;0;5;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;50;85;0;1;5617518255303;3;0;1;1;7;4;3;12;4;0;3582.0;1.0;344;7;17;18;18;0;3582.0;1.0;344;7;17;18;18;0.0;0;0.0;4;1;8;4;5;15;10;8;15;15;5;2;110;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751825530301;1;4;0;1;8;4;11;5;15;10;15;15;5;0;0.0;0.0;13;0;0;285;285;103952
1442;0;56175182553;1;1;1;1;1;0;0;0;1;3582;344;1;8;7;17;0;18;18;2;22;6;1;0;3;4;4;1;1;9;10;1;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;3;4;3;5;0;2019;1;5;30;4;0;1;0;0;0;0;5;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;50;85;0;1;5617518255304;4;0;1;8;7;4;0;12;1;0;3582.0;1.0;344;7;17;18;18;0;3582.0;1.0;344;7;17;18;18;0.0;0;0.0;4;1;9;4;6;17;5;10;17;10;5;2;20;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751825530401;1;4;0;1;9;4;11;6;17;5;17;10;5;0;0.0;0.0;13;0;0;285;285;103952
1443;0;56175182553;1;1;1;1;1;0;0;0;1;3582;344;1;8;7;17;0;18;18;2;22;6;1;0;3;4;4;1;1;9;10;1;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;3;4;3;5;0;2019;1;5;30;4;0;1;0;0;0;0;5;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;50;85;0;1;5617518255305;5;0;1;1;7;4;3;12;4;0;3582.0;1.0;344;7;17;18;18;0;3582.0;1.0;344;7;17;18;18;0.0;0;0.0;4;1;9;4;6;17;30;10;17;35;5;2;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751825530501;1;4;0;1;9;4;11;6;17;30;17;35;5;0;0.0;0.0;13;0;0;285;285;103952
1444;1;56175182646;1;1;1;1;1;0;0;0;1;3521;344;1;8;7;17;0;18;18;2;27;7;2;3;0;2;4;7;8;8;9;6;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;1;1;0;0;0;5;5;1;5;3;2;3;3;5;0;2019;1;3;16;4;0;1;0;0;0;0;3;0;0;5;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;1;180;1015;0;1;5617518264601;1;0;2;12;11;7;3;12;4;0;3511.0;1.0;344;7;17;18;18;0;5171.0;1.0;809;11;34;18;18;0.0;0;0.0;500;13;1;2;2;10;15;5;11;45;90;10;315;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751826460101;1;10;0;3;8;4;11;5;10;15;10;30;15;0;0.0;0.0;13;0;0;377;377;137773
1445;0;56175182646;1;1;1;1;1;0;0;0;1;3521;344;1;8;7;17;0;18;18;2;27;7;2;3;0;2;4;7;8;8;9;6;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;1;1;0;0;0;5;5;1;5;3;2;3;3;5;0;2019;1;3;16;4;0;1;0;0;0;0;3;0;0;5;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;1;180;1015;0;0;5617518264601;1;0;2;12;11;7;3;12;4;0;3511.0;1.0;344;7;17;18;18;0;5171.0;1.0;809;11;34;18;18;0.0;0;0.0;500;13;1;2;2;10;15;5;11;45;90;10;315;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751826460102;2;490;0;12;1;2;3;2;10;40;11;45;65;0;0.0;0.0;13;0;0;377;377;137773
1446;0;56175182646;1;1;1;1;1;0;0;0;1;3521;344;1;8;7;17;0;18;18;2;27;7;2;3;0;2;4;7;8;8;9;6;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;1;1;0;0;0;5;5;1;5;3;2;3;3;5;0;2019;1;3;16;4;0;1;0;0;0;0;3;0;0;5;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;1;180;1015;0;1;5617518264602;2;0;2;12;11;7;3;12;4;0;5171.0;1.0;809;11;34;18;18;0;3512.0;1.0;344;7;17;18;18;0.0;0;0.0;495;12;1;2;2;17;0;10;18;15;75;9;180;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751826460201;1;490;0;12;1;2;3;2;17;0;18;10;70;0;0.0;0.0;13;0;0;377;377;137773
1447;0;56175182646;1;1;1;1;1;0;0;0;1;3521;344;1;8;7;17;0;18;18;2;27;7;2;3;0;2;4;7;8;8;9;6;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;1;1;0;0;0;5;5;1;5;3;2;3;3;5;0;2019;1;3;16;4;0;1;0;0;0;0;3;0;0;5;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;1;180;1015;0;0;5617518264602;2;0;2;12;11;7;3;12;4;0;5171.0;1.0;809;11;34;18;18;0;3512.0;1.0;344;7;17;18;18;0.0;0;0.0;495;12;1;2;2;17;0;10;18;15;75;9;180;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751826460202;2;5;0;2;8;4;11;5;18;10;18;15;5;0;0.0;0.0;13;0;0;377;377;137773
1450;0;56175182739;1;1;2;2;3;0;0;0;2;3584;344;1;8;7;17;0;18;18;1;37;9;1;3;0;2;2;1;1;5;5;1;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;4;3;4;4;5;0;2019;1;4;25;6;0;1;0;0;0;0;2;0;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;4;32;30;0;1;5617518273902;2;0;1;9;8;6;3;12;3;0;3512.0;1.0;344;7;17;18;18;0;2061.0;1.0;377;8;21;11;18;0.0;0;0.0;10;3;8;4;5;18;0;11;18;17;17;4;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751827390201;1;10;0;3;8;4;11;5;18;0;18;17;17;0;0.0;0.0;13;6;0;133;267;97422
1452;0;56175182863;1;1;1;1;1;0;0;0;1;3572;344;1;8;7;17;0;18;18;2;50;12;1;3;0;2;3;5;7;8;9;8;1;1;1;1;1;1;1;0;1;1;0;0;2012;3;1;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;3;5;5;5;1;2;5;4;2019;1;2;10;5;0;1;0;0;0;0;4;0;0;5;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;85;300;0;1;5617518286302;2;0;1;1;1;1;3;12;3;0;3543.0;1.0;344;7;17;18;18;0;3572.0;1.0;344;7;17;18;18;0.0;0;0.0;100;8;1;1;1;16;55;9;17;20;25;6;25;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751828630201;1;100;0;8;1;1;1;1;16;55;17;20;25;0;0.0;0.0;13;0;0;189;189;68862
1453;0;56175182863;1;1;1;1;1;0;0;0;1;3572;344;1;8;7;17;0;18;18;2;50;12;1;3;0;2;3;5;7;8;9;8;1;1;1;1;1;1;1;0;1;1;0;0;2012;3;1;1;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;3;3;5;5;5;1;2;5;4;2019;1;2;10;5;0;1;0;0;0;0;4;0;0;5;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;85;300;0;1;5617518286303;3;0;1;9;8;6;3;12;1;0;3572.0;1.0;344;7;17;18;18;0;3721.0;1.0;310;7;17;18;18;0.0;0;0.0;50;6;1;1;1;17;45;10;18;0;15;4;255;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751828630301;1;50;0;6;1;1;1;1;17;45;18;0;15;0;0.0;0.0;13;0;0;189;189;68862
1457;0;56175183793;1;1;2;2;3;0;0;0;2;3451;344;1;8;7;17;0;18;18;1;57;13;2;3;0;2;4;10;10;8;9;9;2;0;2;1;0;1;4;2;2;1;0;0;2015;4;2;1;2;0;0;2012;3;3;1;2;0;0;2012;3;4;0;0;0;0;0;0;0;1;2;2;5;5;5;1;4;5;4;2019;1;2;8;3;0;1;0;0;0;0;2;0;0;5;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;11;60;640;0;1;5617518379302;2;0;1;1;2;2;3;12;3;0;1097.0;1.0;363;8;23;6;18;0;3451.0;1.0;344;7;17;18;18;0.0;0;0.0;320;11;1;1;1;19;0;12;19;30;30;7;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;561751837930201;1;320;0;11;1;1;1;1;19;0;19;30;30;0;0.0;0.0;13;0;0;29;59;21489
