;OP;OPID;Steekproef;Mode;HHPers;HHSam;HHPlOP;HHLft1;HHLft2;HHLft3;HHLft4;WoPC;WoGem;Sted;GemGr;Prov;Corop;BuurtAdam;MRA;MRDH;Geslacht;Leeftijd;KLeeft;Herkomst;BetWerk;OnbBez;MaatsPart;Opleiding;HHBestInkG;HHGestInkG;HHLaagInk;HHSocInk;HHWelvG;HHRijbewijsAu;HHRijbewijsMo;HHRijbewijsBr;OPRijbewijsAu;OPRijbewijsMo;OPRijbewijsBr;HHAuto;HHAutoL;OPAuto;BrandstofPa1;XBrandstofPa1;BrandstofEPa1;BouwjaarPa1;KBouwjaarPa1;KGewichtPa1;TenaamPa1;BrandstofPa2;XBrandstofPa2;BrandstofEPa2;BouwjaarPa2;KBouwjaarPa2;KGewichtPa2;TenaamPa2;BrandstofPaL;XBrandstofPaL;BrandstofEPaL;BouwjaarPaL;KBouwjaarPaL;KGewichtPaL;HHMotor;OPMotor;HHBrom;OPBrom;HHSnor;OPSnor;HHEFiets;HHBezitVm;OPBezitVm;FqNEFiets;FqEFiets;FqBTM;FqTrein;FqAutoB;FqAutoP;FqBrSnor;OVStKaart;Jaar;Maand;Week;Dag;Weekdag;Feestdag;Weggeweest;RedenNW;RedenNWZ;RedenNWW;RedenNWB;AantVpl;AantOVVpl;AantSVpl;EFiets;AutoEig;AutoHhL;AutoLWg;AutoLPl;AutoBed;AutoDOrg;AutoDPart;AutoDBek;AutoLeen;AutoHuur;AutoAnd;ByzDag;ByzAdr;ByzVvm;ByzTyd;ByzDuur;ByzRoute;ByzReden;ReisduurOP;AfstandOP;AfstandSOP;Verpl;VerplID;VerplNr;Toer;AantRit;Doel;MotiefV;KMotiefV;MeerWink;AardWerk;VertLoc;VertGeb;VertPC;VertPCBL;VertGem;VertProv;VertCorop;VertMRA;VertMRDH;AankGeb;AankPC;AankPCBL;AankGem;AankProv;AankCorop;AankMRA;AankMRDH;PCG;GemG;PCBLG;AfstV;KAfstV;Hvm;HvmRol;KHvm;VertUur;VertMin;KVertTijd;AankUur;AankMin;Reisduur;KReisduur;ActDuur;Kind6;VolgWerk;SAantAdr;SDezPlts;SPlaats1;SPlaats2;SPlaats3;SPlaats4;SPlaats5;AfstS;AfstSBL;SVvm1;SVvm2;SVvm3;SVvm4;SBegUur;SBegMin;SEindUur;SEindMin;CorrVerpl;GehBLVer;Rit;RitID;RitNr;AfstR;AfstRBL;KAfstR;Rvm;RvmRol;RAantIn;KRvm;RVertUur;RVertMin;RAankUur;RAankMin;RReisduur;RReisduurBL;RVertStat;RAankStat;RTSamen;RCorrSnelh;RVliegVer;FactorH;FactorP;FactorV
33405;0;58968580401;1;1;2;6;2;0;0;0;2;1011;363;1;8;8;23;36304;1;18;2;58;13;1;0;6;8;4;4;3;8;7;3;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;3;5;3;5;4;2019;2;6;6;4;0;1;0;0;0;0;6;2;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;220;906;0;1;5896858040104;4;0;1;1;5;9;3;12;4;0;1013.0;1.0;363;8;23;3;18;0;1011.0;1.0;363;8;23;1;18;0.0;0;0.0;30;4;8;4;5;18;10;11;19;0;50;8;120;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685804010401;1;30;0;4;8;4;11;5;18;10;19;0;50;0;0.0;0.0;13;0;0;148;296;108009
33409;0;58968581331;1;1;1;1;1;0;0;0;1;1063;363;1;8;8;23;36376;4;18;1;30;8;3;3;0;2;4;4;6;8;9;5;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;3;3;3;5;0;2019;2;7;14;5;0;1;0;0;0;0;3;0;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;9;96;200;0;1;5896858133102;2;0;1;12;11;7;3;12;3;0;1047.0;1.0;363;8;23;3;18;0;1055.0;1.0;363;8;23;3;18;0.0;0;0.0;100;8;8;4;5;17;15;10;18;0;45;8;150;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685813310201;1;100;0;8;8;4;11;5;17;15;18;0;45;0;0.0;0.0;13;0;0;902;902;329070
33410;0;58968581331;1;1;1;1;1;0;0;0;1;1063;363;1;8;8;23;36376;4;18;1;30;8;3;3;0;2;4;4;6;8;9;5;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;3;3;3;5;0;2019;2;7;14;5;0;1;0;0;0;0;3;0;0;5;4;4;4;4;4;4;4;4;4;4;4;1;1;2;2;2;2;9;96;200;0;1;5896858133103;3;0;1;1;11;7;3;12;4;0;1055.0;1.0;363;8;23;3;18;0;1063.0;1.0;363;8;23;4;18;0.0;0;0.0;20;3;8;4;5;20;30;13;20;40;10;3;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685813310301;1;20;0;3;8;4;11;5;20;30;20;40;10;0;0.0;0.0;13;0;0;902;902;329070
33411;1;58968581672;1;1;5;3;3;0;1;2;2;1065;363;1;8;8;23;36385;4;18;2;50;12;3;1;1;3;2;6;2;8;9;2;1;0;1;0;0;0;2;0;0;1;0;0;2009;2;2;2;1;0;0;2001;1;2;2;7;7;6;9995;9;7;0;0;0;0;0;0;0;2;0;2;5;3;5;5;2;5;4;2019;1;5;31;5;0;1;0;0;0;0;3;0;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;26;18;0;1;5896858167201;1;0;1;12;11;7;3;12;1;0;1065.0;1.0;363;8;23;4;18;0;1065.0;1.0;363;8;23;4;18;0.0;0;0.0;10;3;9;4;6;9;0;5;9;10;10;3;20;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685816720101;1;10;0;3;9;4;11;6;9;0;9;10;10;0;0.0;0.0;13;0;0;112;560;204335
33412;0;58968581672;1;1;5;3;3;0;1;2;2;1065;363;1;8;8;23;36385;4;18;2;50;12;3;1;1;3;2;6;2;8;9;2;1;0;1;0;0;0;2;0;0;1;0;0;2009;2;2;2;1;0;0;2001;1;2;2;7;7;6;9995;9;7;0;0;0;0;0;0;0;2;0;2;5;3;5;5;2;5;4;2019;1;5;31;5;0;1;0;0;0;0;3;0;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;26;18;0;1;5896858167202;2;0;1;12;11;7;3;12;4;0;1065.0;1.0;363;8;23;4;18;0;1065.0;1.0;363;8;23;4;18;0.0;0;0.0;1;1;9;4;6;9;30;5;9;31;1;1;150;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685816720201;1;1;0;1;9;4;11;6;9;30;9;31;1;0;0.0;0.0;13;0;0;112;560;204335
33413;0;58968581672;1;1;5;3;3;0;1;2;2;1065;363;1;8;8;23;36385;4;18;2;50;12;3;1;1;3;2;6;2;8;9;2;1;0;1;0;0;0;2;0;0;1;0;0;2009;2;2;2;1;0;0;2001;1;2;2;7;7;6;9995;9;7;0;0;0;0;0;0;0;2;0;2;5;3;5;5;2;5;4;2019;1;5;31;5;0;1;0;0;0;0;3;0;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;26;18;0;1;5896858167203;3;0;1;1;11;7;3;12;4;0;1065.0;1.0;363;8;23;4;18;0;1065.0;1.0;363;8;23;4;18;0.0;0;0.0;7;2;9;4;6;12;1;6;12;16;15;4;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685816720301;1;7;0;2;9;4;11;6;12;1;12;16;15;0;0.0;0.0;13;0;0;112;560;204335
33416;0;58968581703;1;1;6;4;3;2;1;0;3;1057;363;1;8;8;23;36375;3;18;2;34;8;3;0;1;3;4;6;3;8;9;3;1;0;1;0;0;0;1;0;0;1;0;0;2011;3;1;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;0;1;5;5;5;5;5;5;0;2019;2;9;27;4;0;1;0;0;0;0;3;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;80;70;0;1;5896858170303;3;1;1;10;9;8;3;12;1;0;1057.0;1.0;363;8;23;3;18;0;1057.0;1.0;363;8;23;3;18;0.0;0;0.0;50;6;8;4;5;12;0;6;13;0;60;9;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685817030301;1;50;0;6;8;4;11;5;12;0;13;0;60;0;0.0;0.0;13;0;0;31;126;45975
33417;1;58968581765;1;1;2;2;3;0;0;0;2;1015;363;1;8;8;23;36302;1;18;1;23;6;3;0;3;4;4;11;11;9;10;11;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;2;3;5;5;5;0;2019;3;11;11;2;0;1;0;0;0;0;3;1;0;5;4;4;4;4;4;4;4;4;4;4;4;1;2;1;2;2;2;8;120;77;0;1;5896858176501;1;0;1;7;6;5;3;12;1;0;1015.0;1.0;363;8;23;1;18;0;1012.0;1.0;363;8;23;1;18;0.0;0;0.0;20;3;9;4;6;10;30;5;11;0;30;7;120;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685817650101;1;20;0;3;9;4;11;6;10;30;11;0;30;0;0.0;0.0;13;0;0;127;254;92625
33418;0;58968581765;1;1;2;2;3;0;0;0;2;1015;363;1;8;8;23;36302;1;18;1;23;6;3;0;3;4;4;11;11;9;10;11;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;2;3;5;5;5;0;2019;3;11;11;2;0;1;0;0;0;0;3;1;0;5;4;4;4;4;4;4;4;4;4;4;4;1;2;1;2;2;2;8;120;77;0;1;5896858176502;2;0;1;7;6;5;3;12;4;0;1012.0;1.0;363;8;23;1;18;0;1018.0;1.0;363;8;23;1;18;0.0;0;0.0;20;3;9;4;6;13;0;7;14;0;60;9;240;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685817650201;1;20;0;3;9;4;11;6;13;0;14;0;60;0;0.0;0.0;13;0;0;127;254;92625
33419;0;58968581765;1;1;2;2;3;0;0;0;2;1015;363;1;8;8;23;36302;1;18;1;23;6;3;0;3;4;4;11;11;9;10;11;0;0;0;0;0;0;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;2;3;5;5;5;0;2019;3;11;11;2;0;1;0;0;0;0;3;1;0;5;4;4;4;4;4;4;4;4;4;4;4;1;2;1;2;2;2;8;120;77;0;1;5896858176503;3;0;1;1;6;5;3;12;4;0;1018.0;1.0;363;8;23;1;18;0;1015.0;1.0;363;8;23;1;18;0.0;0;0.0;37;5;4;4;4;18;0;11;18;30;30;7;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685817650301;1;37;0;5;4;4;11;4;18;0;18;30;30;0;0.0;0.0;13;4;0;127;254;92625
33422;0;58968581827;1;1;3;3;3;0;0;0;3;1060;363;1;8;8;23;36384;4;18;2;59;13;3;3;1;2;2;6;4;8;9;5;2;0;2;1;0;1;1;0;0;1;0;0;2007;1;2;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;0;5;5;1;4;1;3;5;4;2019;3;9;1;6;0;1;0;0;0;0;3;2;0;5;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;11;57;240;0;1;5896858182703;3;0;2;1;1;1;3;12;3;0;1118.0;1.0;394;8;23;12;18;0;1060.0;1.0;363;8;23;4;18;0.0;0;0.0;120;8;3;4;4;11;35;5;12;10;35;7;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685818270301;1;60;0;6;3;4;11;4;11;35;11;50;15;0;0.0;0.0;13;0;0;57;171;62439
33423;0;58968581827;1;1;3;3;3;0;0;0;3;1060;363;1;8;8;23;36384;4;18;2;59;13;3;3;1;2;2;6;4;8;9;5;2;0;2;1;0;1;1;0;0;1;0;0;2007;1;2;2;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;3;0;5;5;1;4;1;3;5;4;2019;3;9;1;6;0;1;0;0;0;0;3;2;0;5;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;11;57;240;0;0;5896858182703;3;0;2;1;1;1;3;12;3;0;1118.0;1.0;394;8;23;12;18;0;1060.0;1.0;363;8;23;4;18;0.0;0;0.0;120;8;3;4;4;11;35;5;12;10;35;7;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685818270302;2;60;0;6;1;1;1;1;11;50;12;10;20;0;0.0;0.0;13;0;0;57;171;62439
33425;1;58968583067;1;1;4;3;3;0;0;1;3;1067;363;1;8;8;23;36378;4;18;2;48;11;3;0;1;3;3;4;1;5;5;2;2;0;2;1;0;1;1;1;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;2;0;0;2018;6;6;0;0;0;0;0;0;0;3;0;5;5;3;5;5;3;5;4;2019;2;5;1;6;0;1;0;0;0;0;1;0;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;20;10;0;1;5896858306701;1;0;1;9;8;6;3;12;1;0;1067.0;1.0;363;8;23;4;18;0;1063.0;1.0;363;8;23;4;18;0.0;0;0.0;10;3;9;4;6;16;0;9;16;20;20;5;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685830670101;1;10;0;3;9;4;11;6;16;0;16;20;20;0;0.0;0.0;13;0;0;170;678;247576
33426;1;58968583129;1;1;4;3;3;2;0;0;2;1013;363;1;8;8;23;36305;1;18;1;38;9;2;3;0;2;4;10;10;8;9;10;1;1;1;1;1;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;3;5;3;1;4;5;5;0;2019;2;7;17;1;0;1;0;0;0;0;2;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;160;100;0;1;5896858312901;1;1;1;12;11;7;3;12;1;0;1013.0;1.0;363;8;23;1;18;0;1013.0;1.0;363;8;23;1;18;0.0;0;0.0;80;7;8;4;5;11;20;5;12;45;85;9;135;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685831290101;1;80;0;7;8;4;11;5;11;20;12;45;85;0;0.0;0.0;13;6;0;118;237;86453
33427;0;58968583129;1;1;4;3;3;2;0;0;2;1013;363;1;8;8;23;36305;1;18;1;38;9;2;3;0;2;4;10;10;8;9;10;1;1;1;1;1;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;3;5;3;1;4;5;5;0;2019;2;7;17;1;0;1;0;0;0;0;2;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;160;100;0;1;5896858312902;2;1;1;12;11;7;3;12;4;0;1013.0;1.0;363;8;23;1;18;0;1013.0;1.0;363;8;23;1;18;0.0;0;0.0;20;3;9;4;6;15;0;8;16;15;75;9;#NULL!;1;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685831290201;1;20;0;3;9;4;11;6;15;0;16;15;75;0;0.0;0.0;13;0;0;118;237;86453
33429;0;58968583160;1;1;1;1;1;0;0;0;1;1078;363;1;8;8;23;36352;5;18;2;26;7;1;0;3;4;4;1;1;4;2;1;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;3;4;3;5;0;2019;2;7;15;6;0;1;0;0;0;0;5;1;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;105;280;0;1;5896858316002;2;0;1;1;10;7;3;12;4;0;1098.0;1.0;363;8;23;6;18;0;1078.0;1.0;363;8;23;5;18;0.0;0;0.0;44;5;8;4;5;9;40;5;10;0;20;5;30;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685831600201;1;44;0;5;8;4;11;5;9;40;10;0;20;0;0.0;0.0;13;0;0;554;554;202261
33430;0;58968583160;1;1;1;1;1;0;0;0;1;1078;363;1;8;8;23;36352;5;18;2;26;7;1;0;3;4;4;1;1;4;2;1;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;3;4;3;5;0;2019;2;7;15;6;0;1;0;0;0;0;5;1;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;105;280;0;1;5896858316003;3;0;1;7;6;5;3;12;1;0;1078.0;1.0;363;8;23;5;18;0;1081.0;1.0;363;8;23;5;18;0.0;0;0.0;36;4;8;4;5;10;30;5;10;45;15;4;385;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685831600301;1;36;0;4;8;4;11;5;10;30;10;45;15;0;0.0;0.0;13;0;0;554;554;202261
33431;0;58968583160;1;1;1;1;1;0;0;0;1;1078;363;1;8;8;23;36352;5;18;2;26;7;1;0;3;4;4;1;1;4;2;1;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;3;4;3;5;0;2019;2;7;15;6;0;1;0;0;0;0;5;1;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;105;280;0;1;5896858316004;4;0;3;2;1;1;3;12;4;0;1081.0;1.0;363;8;23;5;18;0;1031.0;1.0;363;8;23;2;18;0.0;0;0.0;95;7;5;4;4;17;10;10;17;35;25;6;370;0;1;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685831600401;1;10;0;3;8;4;11;5;17;10;17;15;5;0;0.0;0.0;13;0;0;554;554;202261
33432;0;58968583160;1;1;1;1;1;0;0;0;1;1078;363;1;8;8;23;36352;5;18;2;26;7;1;0;3;4;4;1;1;4;2;1;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;3;4;3;5;0;2019;2;7;15;6;0;1;0;0;0;0;5;1;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;105;280;0;0;5896858316004;4;0;3;2;1;1;3;12;4;0;1081.0;1.0;363;8;23;5;18;0;1031.0;1.0;363;8;23;2;18;0.0;0;0.0;95;7;5;4;4;17;10;10;17;35;25;6;370;0;1;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685831600402;2;75;0;7;5;4;11;4;17;15;17;30;15;0;0.0;0.0;13;0;0;554;554;202261
33433;0;58968583160;1;1;1;1;1;0;0;0;1;1078;363;1;8;8;23;36352;5;18;2;26;7;1;0;3;4;4;1;1;4;2;1;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;1;5;3;3;4;3;5;0;2019;2;7;15;6;0;1;0;0;0;0;5;1;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;105;280;0;0;5896858316004;4;0;3;2;1;1;3;12;4;0;1081.0;1.0;363;8;23;5;18;0;1031.0;1.0;363;8;23;2;18;0.0;0;0.0;95;7;5;4;4;17;10;10;17;35;25;6;370;0;1;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685831600403;3;10;0;3;8;4;11;5;17;30;17;35;5;0;0.0;0.0;13;0;0;554;554;202261
33436;1;58968583966;1;1;1;1;1;0;0;0;1;1055;363;1;8;8;23;36338;3;18;1;50;12;3;3;0;2;4;5;7;8;9;7;1;0;1;1;0;1;1;1;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;2;0;0;2016;4;6;0;0;0;0;0;0;0;3;0;4;5;1;4;4;4;5;4;2019;2;8;24;1;0;1;0;0;0;0;3;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;94;222;0;1;5896858396601;1;1;1;10;9;8;3;12;1;0;1055.0;1.0;363;8;23;3;18;0;1055.0;1.0;363;8;23;3;18;0.0;0;0.0;220;10;9;4;6;10;30;5;12;0;90;10;0;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685839660101;1;220;0;10;9;4;11;6;10;30;12;0;90;0;0.0;0.0;13;0;0;642;642;234481
33437;0;58968583966;1;1;1;1;1;0;0;0;1;1055;363;1;8;8;23;36338;3;18;1;50;12;3;3;0;2;4;5;7;8;9;7;1;0;1;1;0;1;1;1;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;2;0;0;2016;4;6;0;0;0;0;0;0;0;3;0;4;5;1;4;4;4;5;4;2019;2;8;24;1;0;1;0;0;0;0;3;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;94;222;0;1;5896858396602;2;0;1;8;7;4;0;12;4;0;1055.0;1.0;363;8;23;3;18;0;1055.0;1.0;363;8;23;3;18;0.0;0;0.0;1;1;9;4;6;12;0;6;12;3;3;1;42;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685839660201;1;1;0;1;9;4;11;6;12;0;12;3;3;0;0.0;0.0;13;0;0;642;642;234481
33438;0;58968583966;1;1;1;1;1;0;0;0;1;1055;363;1;8;8;23;36338;3;18;1;50;12;3;3;0;2;4;5;7;8;9;7;1;0;1;1;0;1;1;1;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;2;0;0;2016;4;6;0;0;0;0;0;0;0;3;0;4;5;1;4;4;4;5;4;2019;2;8;24;1;0;1;0;0;0;0;3;0;0;5;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;11;94;222;0;1;5896858396603;3;0;1;1;7;4;3;12;4;0;1055.0;1.0;363;8;23;3;18;0;1055.0;1.0;363;8;23;3;18;0.0;0;0.0;1;1;9;4;6;12;45;6;12;46;1;1;#NULL!;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685839660301;1;1;0;1;9;4;11;6;12;45;12;46;1;0;0.0;0.0;13;0;0;642;642;234481
33439;1;58968584462;1;1;1;1;1;0;0;0;1;1091;363;1;8;8;23;36328;6;18;1;50;12;1;1;4;6;4;1;1;1;1;1;1;0;1;1;0;1;0;0;0;7;7;6;9995;9;7;3;7;7;6;9995;9;7;3;7;7;6;9995;9;7;0;0;0;0;0;0;0;0;0;2;5;4;4;2;3;5;4;2019;3;9;1;6;0;1;0;0;0;0;2;0;0;5;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;11;40;60;0;1;5896858446201;1;0;1;9;8;6;3;12;1;0;1091.0;1.0;363;8;23;6;18;0;1016.0;1.0;363;8;23;1;18;0.0;0;0.0;30;4;8;4;5;18;0;11;18;20;20;5;250;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685844620101;1;30;0;4;8;4;11;5;18;0;18;20;20;0;0.0;0.0;13;0;0;542;542;197870
33441;1;58968584617;1;1;9;4;5;1;0;1;7;1051;363;1;8;8;23;36314;3;18;1;21;6;3;2;3;1;3;10;8;8;9;7;6;0;6;1;0;1;3;0;0;1;0;0;2005;1;3;2;1;0;0;2005;1;2;2;7;7;6;9995;9;7;0;0;0;0;0;0;0;1;0;5;5;3;3;1;1;4;1;2019;2;8;21;5;0;1;0;0;0;0;4;0;0;5;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;11;180;1500;0;1;5896858461701;1;0;1;7;6;5;3;12;1;0;1051.0;1.0;363;8;23;3;18;0;3062.0;1.0;599;9;29;18;11;0.0;0;0.0;600;13;1;1;1;10;0;5;11;0;60;9;360;0;9;#NULL!;#NULL!;;;;;;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;#NULL!;0;0;1;589685846170101;1;600;0;13;1;1;1;1;10;0;11;0;60;0;0.0;0.0;13;0;0;121;968;353482
