field_1,Unnamed: 0,OPID,VertPC,AankPC,VertUur,VertMin,Reisduur,Hvm,geometry,length_m
"2764","2852","59185331719","3527.0","3511.0","8","20","13","8","LINESTRING (135004.64569890458 454548.04492840654, 135088.1429060422 454596.28648506274, 135021.2925689445 454716.08104912756, 135168.68567434367 455025.2845791033, 135176.9099477429 455035.3208721061, 135199.17816836882 455057.1950158975, 135182.04862640612 455070.9259259708, 135182.01424271983 455074.34175070666, 135115.9599760486 455122.9476938729, 135135.05309242287 455153.0563649578, 135237.6587767957 455274.6336879788, 135360.33014545738 455478.39973090065, 135363.96520396342 455489.45578415133, 135367.74747523162 455499.6100516244, 135372.10082016487 455512.0651572185, 135607.28752927587 455701.1869671198, 135618.7964746341 455696.35795194586, 135620.77366542674 455704.2608570973, 135620.2730198206 455711.21657142654, 135644.44979153728 455749.30701756495, 135656.01203631356 455763.50338262826, 135659.25585300275 455771.1009785195, 135708.0413684954 455840.6607086494, 135722.3370925887 455879.46852886595, 135996.99830838924 456010.41149894224, 136106.69536122578 456064.16650703124, 136170.2862191679 455948.50416615466, 136222.48894903532 455861.7131370047, 136273.12716289013 455779.39009446336, 136275.02715087356 455781.6304024258, 136326.27231891063 455703.53352166427, 136332.16790344354 455703.9341970162, 136365.75031887175 455724.0354660149, 136369.88022352936 455725.1214830587, 136396.6181147642 455740.3753861085, 136422.55654092712 455708.5693691623)","2697.223205362889"
"2765","2853","59185331719","3511.0","3511.0","9","45","15","8",,
"2766","2854","59185331719","3511.0","3511.0","11","15","10","8",,
"2767","2855","59185331719","3511.0","3527.0","18","10","13","8","LINESTRING (136422.55654092712 455708.5693691623, 136420.1212826291 455750.2008833648, 136396.6181147642 455740.3753861085, 136369.88022352936 455725.1214830587, 136365.75031887175 455724.0354660149, 136337.37223575215 455711.90316204244, 136334.3288868064 455709.97864620894, 136330.79012367572 455707.53306748485, 136329.90327038537 455706.8020766297, 136323.0371024604 455712.5799847456, 136282.80458851214 455786.7636238484, 136233.34206885486 455859.2022297856, 136228.29047931876 455866.29742681916, 136177.69856474845 455953.1824380049, 136171.94427304194 455962.88384062034, 136167.51767377614 455984.7743472383, 136122.86017266288 456072.77234623715, 136106.69536122578 456064.16650703124, 135996.99830838924 456010.41149894224, 135722.3370925887 455879.46852886595, 135708.0413684954 455840.6607086494, 135659.25585300275 455771.1009785195, 135656.01203631356 455763.50338262826, 135644.44979153728 455749.30701756495, 135620.2730198206 455711.21657142654, 135620.77366542674 455704.2608570973, 135618.7964746341 455696.35795194586, 135607.28752927587 455701.1869671198, 135372.10082016487 455512.0651572185, 135367.74747523162 455499.6100516244, 135363.96520396342 455489.45578415133, 135360.33014545738 455478.39973090065, 135237.6587767957 455274.6336879788, 135135.05309242287 455153.0563649578, 135115.9599760486 455122.9476938729, 135182.01424271983 455074.34175070666, 135182.04862640612 455070.9259259708, 135134.28745748696 454995.5372335396, 135106.53803304146 454905.80544325465, 135012.55029631197 454724.0712378791, 135021.2925689445 454716.08104912756, 135088.1429060422 454596.28648506274, 135004.64569890458 454548.04492840654)","2723.8260858009594"
"2780","2869","59185333362","3522.0","3525.0","10","30","5","8","LINESTRING (136334.17629909387 453939.55411100807, 136388.76570601488 453912.5250488789, 136573.783608109 453823.7303875534, 136553.79029848403 453769.8545055848, 136491.80428516614 453617.06883734226, 136466.91369492197 453548.447336539, 136447.4962083536 453495.1371740786, 136416.00460760313 453392.461652451, 136408.54106062598 453375.02171905426, 136358.76203481766 453234.286137476, 136363.87634649107 453232.18644236284, 136364.21296615398 453226.85584014, 136471.3598322539 453199.06396770815, 136531.3325244394 453186.413529001, 136593.3788959911 453170.7410124963, 136591.58068552212 453162.8704686827, 136588.42927558062 453150.6546717169, 136603.74111890566 453146.92652797664, 136645.17537982512 453134.8911386644, 136643.11350458133 453128.0228860097, 136661.11926693542 453122.1488058392, 136645.39189905807 453076.4122339118, 136559.81025002923 452795.66406326654, 136624.97942397647 452777.48819800885)","1655.9419517393776"
"2781","2870","59185333362","3525.0","3522.0","12","30","5","8","LINESTRING (136624.97942397647 452777.48819800885, 136559.81025002923 452795.66406326654, 136505.63088923803 452811.0963616418, 136587.8579184164 453092.54582924186, 136601.29671293602 453138.6133285934, 136603.74111890566 453146.92652797664, 136607.16492449323 453158.6406598025, 136610.24980087866 453165.85002630914, 136615.8632112945 453185.60015959124, 136677.712806336 453403.43024108995, 136682.10321012005 453418.9125773544, 136662.81848159462 453425.38097427966, 136607.44792062804 453446.96926075086, 136694.90244931856 453746.63685263804, 136660.98454154865 453757.83198276674, 136657.20227663688 453894.3728473382, 136609.113092077 453910.8942704366, 136604.4938695966 453913.2255353889, 136555.91855105924 453935.3790190258, 136483.00103409332 453971.241637302, 136429.64669930039 453996.6629207897, 136371.20811881035 454024.5292616062, 136367.33960674188 454016.72216386197, 136334.17629909387 453939.55411100807)","1728.4392613219036"
"2782","2871","59185333362","3522.0","3584.0","18","20","30","8","LINESTRING (136334.17629909387 453939.55411100807, 136388.76570601488 453912.5250488789, 136425.85483407247 453989.16702006315, 136429.64669930039 453996.6629207897, 136433.2106931465 454003.72576045606, 136476.22346347183 454053.14298637747, 136552.29316903203 454139.35404710425, 136582.67366573247 454123.4093148476, 136589.47922856142 454120.958684766, 136628.74726298806 454113.0477274482, 136673.5565368885 454105.5839769165, 136678.39476968208 454105.0543788671, 136713.10236789126 454203.12477301416, 136729.24958168963 454250.4288361243, 136738.8037490681 454277.78597575286, 136774.05012660907 454383.2313635791, 136797.34103210334 454453.47355793184, 136797.81378341425 454464.6534511794, 136800.77859503543 454469.3155308167, 136804.58675092537 454474.01903446246, 136839.75558955682 454455.57726744574, 136850.63160123845 454450.8980763422, 136859.71813756495 454446.1475459081, 136864.3913777874 454443.69393165305, 136867.51144397273 454442.05817462667, 136872.41736456822 454439.4924607777, 136925.80799139722 454411.5501647951, 136937.45265083504 454405.1660983595, 136977.88372233327 454476.62647280097, 137001.76674486062 454518.1512932832, 137049.38834659982 454589.98680175014, 137114.81974559967 454658.521100145, 137117.5308021868 454655.62973126065, 137132.20772642602 454674.8250073808, 137191.76566138148 454727.07069194794, 137225.07876898878 454695.84338768665, 137653.25558980592 454568.620797143, 137666.3911411082 454570.9115117016, 137664.6050764888 454581.65430418175, 137678.0827884411 454587.7266929705, 137869.79416262673 454616.0689235268, 137997.5294969311 454629.56086176046, 138127.1493658734 454637.01940841245, 138142.85673913534 454637.7561539493, 138142.43877692675 454656.03755517676, 138157.8353897181 454658.14389542677, 138161.63463572494 454658.6094637871, 138227.84431483474 454651.67704676744, 138235.99831496945 454648.6121963147, 138300.74578073047 454620.54631338845, 138311.99013370645 454604.7987357998, 138324.0294410967 454584.865154316, 138330.2777937366 454587.9150033161, 138540.52486143785 454584.1448522004, 138574.49531543488 454570.6370096088, 138646.52323826944 454537.6005737433, 138664.5734250099 454527.31655959995, 138670.37423726593 454531.90368728683, 138676.78762191185 454537.245379938, 138688.42299535414 454544.1832391863, 138711.18236344814 454540.0700124235, 139168.15241310102 454953.5282570597, 139174.81452398884 454959.8266333979, 139177.02832223 454961.9112814642, 139411.38488300773 455130.08662659634, 139512.3213661563 455118.90156129864, 139652.8488282264 455112.06900057866, 139684.62195263727 455113.09489274217, 139684.55800894398 455134.64610079525, 139987.35870438593 455217.7583990394, 139977.78838002298 455344.3674675058, 139994.05424845678 455349.32510656636, 139994.22643535244 455360.973483268, 140024.9963779268 455361.7264170235, 140025.19857689738 455497.31807536277)","4913.693040457904"
"2783","2872","59185333362","3584.0","3522.0","21","0","30","8","LINESTRING (140025.19857689738 455497.31807536277, 140024.9963779268 455361.7264170235, 139994.22643535244 455360.973483268, 139994.05424845678 455349.32510656636, 139977.78838002298 455344.3674675058, 139987.35870438593 455217.7583990394, 139684.55800894398 455134.64610079525, 139684.62195263727 455113.09489274217, 139652.8488282264 455112.06900057866, 139512.3213661563 455118.90156129864, 139411.38488300773 455130.08662659634, 139177.02832223 454961.9112814642, 139174.81452398884 454959.8266333979, 139168.15241310102 454953.5282570597, 138711.18236344814 454540.0700124235, 138688.42299535414 454544.1832391863, 138676.78762191185 454537.245379938, 138670.37423726593 454531.90368728683, 138664.5734250099 454527.31655959995, 138646.52323826944 454537.6005737433, 138574.49531543488 454570.6370096088, 138540.52486143785 454584.1448522004, 138330.2777937366 454587.9150033161, 138324.0294410967 454584.865154316, 138212.93972129142 454604.37510175793, 138170.1499035587 454620.4741937027, 138157.11406567728 454623.2330085687, 138141.37316505145 454622.72997695045, 138142.85673913534 454637.7561539493, 138127.1493658734 454637.01940841245, 137997.5294969311 454629.56086176046, 137869.79416262673 454616.0689235268, 137678.0827884411 454587.7266929705, 137663.0991831105 454590.1709251157, 137662.46728987238 454599.6635901019, 137648.84386626782 454597.0185546113, 137523.58974582556 454574.1921483001, 137411.93154846175 454612.46927368466, 137362.37643222618 454637.68915690575, 137268.64411083993 454690.64798539894, 137203.09877449324 454762.1326756298, 137192.7422394628 454768.2111172669, 137184.68549028682 454757.99289882364, 137180.96980956188 454754.06759359495, 137171.00144353078 454740.2847953417, 137111.63890020183 454662.30423756613, 137114.81974559967 454658.521100145, 137049.38834659982 454589.98680175014, 137001.76674486062 454518.1512932832, 136977.88372233327 454476.62647280097, 136925.80799139722 454411.5501647951, 136872.41736456822 454439.4924607777, 136867.51144397273 454442.05817462667, 136864.3913777874 454443.69393165305, 136859.71813756495 454446.1475459081, 136850.63160123845 454450.8980763422, 136839.75558955682 454455.57726744574, 136804.58675092537 454474.01903446246, 136795.73634118686 454481.4501670071, 136781.96023817454 454461.6517803977, 136778.64526756408 454436.2410192186, 136763.58645578264 454388.2096128773, 136743.47092290773 454305.43919835065, 136734.99713792757 454279.1684331731, 136725.62862191827 454251.96638326114, 136708.64014814034 454205.2105950496, 136673.5565368885 454105.5839769165, 136628.74726298806 454113.0477274482, 136589.47922856142 454120.958684766, 136582.67366573247 454123.4093148476, 136552.29316903203 454139.35404710425, 136476.22346347183 454053.14298637747, 136433.2106931465 454003.72576045606, 136374.13911317347 454030.9713720886, 136371.20811881035 454024.5292616062, 136367.33960674188 454016.72216386197, 136334.17629909387 453939.55411100807)","4949.27139998967"
"2806","2895","59185335656","3521.0","3522.0","19","25","5","8","LINESTRING (135982.90599824273 455136.13831777754, 135938.88684354624 455148.56752455607, 135945.6269048181 455136.6146388741, 135951.9243647899 455125.4200248639, 135967.88707045978 455098.22263543896, 135991.91126818204 455056.7865994106, 136052.0648717951 454951.9839471189, 136181.78281159193 454725.5673204214, 136184.82627952207 454720.09295150806, 136192.58506899903 454707.1240977719, 136224.85522581494 454651.7950909434, 136266.5506017764 454577.9060429831, 136307.024367013 454506.9703334528, 136329.63877084194 454459.1660876201, 136328.72876625205 454455.9763388, 136280.46000204838 454417.5281055866, 136273.10154080982 454414.99679491436, 136275.54476950932 454401.1357416464, 136281.36691872813 454385.2370556907, 136286.83143620827 454345.3075712252, 136281.46795269684 454278.98342407617, 136278.6277302692 454236.50393098645, 136267.00987698606 454074.94258405955, 136263.93869141297 454069.5357803167, 136266.6710013343 454061.4035278681, 136278.83891101787 454061.0796200571, 136311.87981919092 454043.4988395238, 136367.33960674188 454016.72216386197, 136334.17629909387 453939.55411100807)","1463.5288817081794"
"2821","2910","59185336865","3531.0","3542.0","18","15","15","8","LINESTRING (135085.76888234454 455954.4830426199, 135061.4286711196 455891.81852947595, 135025.9883645173 455886.2752212225, 134948.57299897418 455874.3812296006, 134878.821490738 455864.71603882563, 134864.00443494 455861.3157623782, 134828.2381533908 455856.6207583508, 134657.57756698446 455895.82253969676, 134557.11685365066 455979.8352087536, 134510.30275155985 456023.18562666676, 134471.43047624012 456061.1298496643, 134430.37463519123 456101.2084802431, 134344.2929208008 456186.96852647985, 134326.3379721164 456210.0072396535, 134343.2651204081 456322.38792246336, 134307.3144062215 456327.0544489533, 134302.75631925883 456335.0507808801, 134260.05595817982 456356.2011538264, 134243.1865621697 456373.1052001152, 134236.27895411153 456382.9360668287, 134193.59984445886 456487.6769622355, 134161.34806630408 456548.9607056986, 133605.347108109 456660.5223526973, 133678.3011017718 456623.17056540615, 133314.36800419417 456823.36580349074, 133226.8247310617 456854.433802822, 133219.88583225288 456884.6825817669, 133197.45605929912 456955.88754402054, 133192.43509921533 456967.16913388675, 133199.26567245502 456974.8161924068, 133177.0968968542 457094.4296714799, 133097.09694721035 457491.4259606237, 133043.97526568145 457588.1789043688, 133020.72873319956 457626.7221829604, 133004.6334408901 457655.63213751017, 132968.644170214 457720.31157614, 132936.1451372185 457777.77722489304, 132903.6323879637 457836.6116654424, 132918.39380230103 457847.00464486924, 132930.80577899943 457880.650496418, 132915.8482982047 457906.30689004296, 132884.56216697293 457955.7344777418, 132723.75766049346 458196.9537261749, 132463.48186878432 458598.5213810669)","4478.908454991978"
"2822","2911","59185336865","3542.0","3531.0","19","30","15","8","LINESTRING (132463.48186878432 458598.5213810669, 132723.75766049346 458196.9537261749, 132884.56216697293 457955.7344777418, 132915.8482982047 457906.30689004296, 132930.80577899943 457880.650496418, 132918.39380230103 457847.00464486924, 132903.6323879637 457836.6116654424, 132936.1451372185 457777.77722489304, 132968.644170214 457720.31157614, 133004.6334408901 457655.63213751017, 133020.72873319956 457626.7221829604, 133043.97526568145 457588.1789043688, 133097.09694721035 457491.4259606237, 133177.0968968542 457094.4296714799, 133199.26567245502 456974.8161924068, 133192.43509921533 456967.16913388675, 133197.45605929912 456955.88754402054, 133219.88583225288 456884.6825817669, 133226.8247310617 456854.433802822, 133314.36800419417 456823.36580349074, 133678.3011017718 456623.17056540615, 133605.347108109 456660.5223526973, 134161.34806630408 456548.9607056986, 134193.59984445886 456487.6769622355, 134236.27895411153 456382.9360668287, 134243.1865621697 456373.1052001152, 134260.05595817982 456356.2011538264, 134302.75631925883 456335.0507808801, 134307.3144062215 456327.0544489533, 134301.11880827957 456284.0446548648, 134292.78562467368 456219.77075993683, 134289.1201777033 456208.44856932806, 134321.77838999595 456199.534319393, 134344.2929208008 456186.96852647985, 134430.37463519123 456101.2084802431, 134471.43047624012 456061.1298496643, 134510.30275155985 456023.18562666676, 134557.11685365066 455979.8352087536, 134657.57756698446 455895.82253969676, 134828.2381533908 455856.6207583508, 134864.00443494 455861.3157623782, 134878.821490738 455864.71603882563, 134948.57299897418 455874.3812296006, 135025.9883645173 455886.2752212225, 135061.4286711196 455891.81852947595, 135085.76888234454 455954.4830426199)","4479.601911861741"
