field_1,Unnamed: 0,OPID,VertPC,AankPC,VertUur,VertMin,Reisduur,Hvm,geometry,length_m
"3115","3213","59216350629","3513.0","3511.0","12","30","2","9","LINESTRING (135903.18176365193 456909.53153311595, 135921.84613692565 456923.75690239563, 135966.09951541547 456792.1777881639, 135995.18602894628 456772.2845255665, 136016.72404018033 456760.1861979024, 136052.27110049347 456743.51743390533, 136126.62292496822 456705.33961769263, 136151.93109468734 456669.940793379, 136172.7811646052 456636.98444049095, 136174.43854752992 456634.94210651313, 136190.99789860216 456607.04215868487, 136211.68117703122 456575.1435778444, 136228.35448963076 456533.7474530196, 136244.2893953148 456498.17308441235, 136254.3673048229 456468.5064970055, 136298.23949627683 456348.7588909218, 136303.84941300374 456326.21873544005, 136310.51490335076 456296.4315802577, 136318.0306962847 456233.90847748145, 136322.96562776435 456184.83531384607, 136326.63681950973 456142.2978759037, 136327.91948967773 456129.8207916207, 136334.13331074675 456092.78120624664, 136334.39962579263 456083.3898445249, 136334.43058363418 456077.025643632, 136355.9962654303 456001.7662889563, 136364.35321510138 455980.5844279239, 136367.91298380768 455974.05125339946, 136400.78152843128 455930.1808159444, 136427.09665529165 455898.5736700313, 136442.0358713769 455883.5979588933, 136454.3152164065 455877.58864718047, 136486.30446422758 455865.954135145, 136493.93824687126 455847.28966935823, 136509.2756417834 455780.7435981463, 136499.0385410465 455779.435388533, 136466.87282877957 455767.7614677086, 136453.3936853215 455762.69370431354, 136443.8265171008 455759.10227875144, 136420.1212826291 455750.2008833648, 136430.43359191585 455725.71854565974, 136422.55654092712 455708.5693691623)","1519.4300702164223"
"3116","3214","59216350629","3511.0","3513.0","15","1","20","9","LINESTRING (136422.55654092712 455708.5693691623, 136430.43359191585 455725.71854565974, 136420.1212826291 455750.2008833648, 136443.8265171008 455759.10227875144, 136453.3936853215 455762.69370431354, 136466.87282877957 455767.7614677086, 136499.0385410465 455779.435388533, 136509.2756417834 455780.7435981463, 136493.93824687126 455847.28966935823, 136486.30446422758 455865.954135145, 136454.3152164065 455877.58864718047, 136442.0358713769 455883.5979588933, 136427.09665529165 455898.5736700313, 136400.78152843128 455930.1808159444, 136367.91298380768 455974.05125339946, 136364.35321510138 455980.5844279239, 136355.9962654303 456001.7662889563, 136334.43058363418 456077.025643632, 136334.39962579263 456083.3898445249, 136334.13331074675 456092.78120624664, 136327.91948967773 456129.8207916207, 136326.63681950973 456142.2978759037, 136322.96562776435 456184.83531384607, 136318.0306962847 456233.90847748145, 136310.51490335076 456296.4315802577, 136303.84941300374 456326.21873544005, 136298.23949627683 456348.7588909218, 136254.3673048229 456468.5064970055, 136244.2893953148 456498.17308441235, 136228.35448963076 456533.7474530196, 136211.68117703122 456575.1435778444, 136190.99789860216 456607.04215868487, 136174.43854752992 456634.94210651313, 136172.7811646052 456636.98444049095, 136151.93109468734 456669.940793379, 136126.62292496822 456705.33961769263, 136052.27110049347 456743.51743390533, 136016.72404018033 456760.1861979024, 135995.18602894628 456772.2845255665, 135966.09951541547 456792.1777881639, 135921.84613692565 456923.75690239563, 135903.18176365193 456909.53153311595)","1519.430070216422"
"3126","3224","59216350939","3531.0","3532.0","18","30","15","9","LINESTRING (135085.76888234454 455954.4830426199, 135061.4286711196 455891.81852947595, 135125.14766819254 455901.2767150294, 135144.8565508467 455904.39122674643, 135123.31955264375 455992.6621308915, 135115.70686952717 456023.8454358529, 135104.93853294954 456067.9141909156, 135089.0287625387 456138.9285487352, 135086.75296968003 456162.75850007735, 135093.60489537663 456198.4790497614, 135052.67369889154 456272.3195633971, 135037.1598935704 456334.06453613075, 135015.05587146035 456413.28165943146, 134985.39680162794 456416.4605124971, 134955.62920788222 456421.6092894121, 134943.84985895158 456433.5838656964, 134940.698352383 456443.9549143403, 134946.12558048466 456483.0633392403, 134943.28308356824 456483.3863236052, 134903.79703884642 456489.731699416, 134797.1452087972 456503.4257695743)","960.878328611185"
"3128","3227","59216351962","3552.0","3552.0","16","0","60","9",,
"3129","3228","59216352055","3527.0","3527.0","12","15","5","9",,
"3130","3229","59216352055","3527.0","3527.0","12","40","5","9",,
"3142","3241","59216352148","3511.0","3511.0","15","40","5","9",,
"3143","3242","59216352148","3511.0","3512.0","15","48","2","9","LINESTRING (136422.55654092712 455708.5693691623, 136430.43359191585 455725.71854565974, 136420.1212826291 455750.2008833648, 136443.8265171008 455759.10227875144, 136453.3936853215 455762.69370431354, 136466.87282877957 455767.7614677086, 136499.0385410465 455779.435388533, 136509.2756417834 455780.7435981463, 136528.31073810183 455740.9196728209, 136583.62103122077 455765.62587917206, 136596.78063766568 455771.42949307186, 136692.57470668573 455816.9376843111, 136706.0274908427 455824.26477206097, 136723.20419720237 455832.2902862919, 136760.97511348574 455847.75041594886, 136763.9586522635 455850.2539638199, 136786.46449211935 455885.66354793665, 136850.57180522708 455912.33208878495, 136872.43036157187 455920.79721442837, 136921.63410474098 455938.89830636396, 136989.31886615348 455948.93337467336)","699.7380211930384"
"3144","3243","59216352148","3512.0","3512.0","16","30","1","9",,
"3150","3249","59216352210","3584.0","3584.0","11","0","10","9",,
"3154","3253","59216352210","3572.0","3511.0","22","50","10","9","LINESTRING (137727.07590340325 456870.9236773167, 137685.9762966827 456864.5689032577, 137666.0451691765 456864.9275631554, 137633.97621610283 456876.2098934358, 137625.02787160178 456850.7847906054, 137609.6256147421 456807.9366524444, 137595.87318765043 456764.7267607938, 137573.75161526614 456711.04324451776, 137576.28447620678 456710.3445629466, 137557.0562162564 456657.26292546827, 137537.32048800934 456596.37268042285, 137519.31728138623 456548.9500383793, 137481.4451600568 456455.82492817217, 137455.48161693366 456378.26791943883, 137437.001596917 456368.99836975837, 137403.34868182754 456283.84745711886, 137369.4010759398 456239.64155156363, 137341.1745434503 456206.8864970015, 137332.12678788806 456196.68267282046, 137327.9358502075 456191.7464749788, 137306.62133508926 456171.9066336698, 137286.8377147361 456162.4976358657, 137222.4525105744 456096.7499221151, 137172.67794754414 456102.2128042902, 137132.02895725582 456106.909100553, 137064.26631299872 456114.5182400188, 137049.9098553958 456116.5838023283, 137008.73608810682 456027.2236683988, 136989.31886615348 455948.93337467336, 136921.63410474098 455938.89830636396, 136872.43036157187 455920.79721442837, 136850.57180522708 455912.33208878495, 136786.46449211935 455885.66354793665, 136763.9586522635 455850.2539638199, 136760.97511348574 455847.75041594886, 136723.20419720237 455832.2902862919, 136706.0274908427 455824.26477206097, 136692.57470668573 455816.9376843111, 136596.78063766568 455771.42949307186, 136583.62103122077 455765.62587917206, 136528.31073810183 455740.9196728209, 136509.2756417834 455780.7435981463, 136499.0385410465 455779.435388533, 136466.87282877957 455767.7614677086, 136453.3936853215 455762.69370431354, 136443.8265171008 455759.10227875144, 136420.1212826291 455750.2008833648, 136430.43359191585 455725.71854565974, 136422.55654092712 455708.5693691623)","2054.397650167836"
"3155","3254","59216352303","3544.0","3544.0","9","0","5","9",,
"3156","3255","59216352303","3544.0","3544.0","9","45","5","9",,
"3174","3276","59216354504","3562.0","3562.0","11","0","15","9",,
"3175","3277","59216354504","3562.0","3562.0","14","0","15","9",,
"3183","3285","59216355124","3524.0","3524.0","7","15","15","9",,
"3187","3289","59216355124","3524.0","3524.0","18","30","15","9",,
"3188","3290","59216355124","3524.0","3524.0","22","30","15","9",,
"3192","3295","59216355868","3515.0","3515.0","17","0","30","9",,
"3203","3307","59244189962","3572.0","3572.0","16","30","50","9",,
"3224","3329","59244190737","3572.0","3572.0","8","10","2","9",,
"3225","3330","59244190737","3572.0","3572.0","15","0","10","9",,
"3226","3331","59244190768","3541.0","3541.0","8","20","5","9",,
"3227","3332","59244190768","3541.0","3541.0","8","32","8","9",,
"3231","3336","59244190768","3541.0","3541.0","14","15","5","9",,
"3232","3337","59244190768","3541.0","3541.0","14","35","10","9",,
"3253","3358","59244192070","3533.0","3533.0","8","15","5","9",,
"3258","3363","59244192070","3533.0","3533.0","14","10","5","9",,
"3259","3364","59244192070","3533.0","3533.0","14","30","3","9",,
"3260","3365","59244192070","3533.0","3533.0","14","40","5","9",,
"3263","3368","59244192070","3533.0","3533.0","19","55","5","9",,
"3264","3369","59244192070","3533.0","3533.0","22","0","5","9",,
"3267","3372","59244192163","3524.0","3524.0","16","40","3","9",,
"3268","3373","59244192163","3524.0","3524.0","17","0","3","9",,
"3278","3383","59244192287","3431.0","3431.0","15","15","2","9",,
"3287","3393","59244192473","3555.0","3555.0","23","0","20","9",,
"3292","3399","59244192721","3581.0","3581.0","15","45","5","9",,
"3293","3400","59244192721","3581.0","3581.0","16","15","5","9",,
"3314","3422","59244194023","3513.0","3513.0","20","15","5","9",,
"3315","3423","59244194023","3513.0","3513.0","21","0","5","9",,
"3321","3429","59244194519","3583.0","3583.0","14","0","5","9",,
"3322","3430","59244194519","3583.0","3583.0","17","0","5","9",,
"3326","3435","59244194581","2594.0","2515.0","13","0","20","9",,
"3338","3449","59244194891","3512.0","3512.0","16","15","45","9",,
"3339","3450","59244194922","3522.0","3521.0","14","30","2","9","LINESTRING (136334.17629909387 453939.55411100807, 136363.24835774556 453925.5822505176, 136388.76570601488 453912.5250488789, 136429.64669930039 453996.6629207897, 136483.00103409332 453971.241637302, 136555.91855105924 453935.3790190258, 136604.4938695966 453913.2255353889, 136638.51355851372 453900.2049754808, 136657.20227663688 453894.3728473382, 136710.21791124335 453889.9944957301, 136733.15350708706 453888.6753337541, 136758.77470601475 453886.81239299645, 136805.48109272297 453883.81553981296, 136869.53666058218 453879.8213533633, 136914.40105128862 453877.42190599605, 136956.26505569834 453873.83212696144, 136976.8642156197 453872.8897115998, 137057.7985142273 453868.547620203, 137090.8129965657 453867.29394079006, 137124.67126382538 453866.1709636087, 137180.4388022451 453862.3329206889, 137207.7331235964 453860.4551803957, 137242.29314806926 453858.07326128555, 137292.4766362258 453855.22434789466, 137302.10048869572 453854.62271507736, 137309.69543067366 453850.3011050674, 137318.68553110192 453852.71689509606, 137335.77387843997 453851.59928961744, 137377.7652604078 453848.9916924726, 137380.47031488625 453861.6768601908, 137430.1017877088 453988.0261247904, 137454.8053309384 454031.29696757975, 137487.43906727928 454042.9311376377, 137499.31430174556 454062.69363315974, 137504.43451998552 454058.48114920035, 137570.40457348988 454002.58656799805, 137581.41093776168 453993.5360199419, 137712.38991724033 453891.81102527067, 137734.3678696979 453873.26567081566, 137757.55673009605 453849.95430631767, 137754.4735173019 453793.1223933361, 137752.67224647783 453793.67380330793, 137892.25941264583 453901.9932421577, 137883.63349445947 453895.71445394395, 137881.41381360922 453894.2089507865, 137862.84405710653 453881.22204852564, 137832.87515309258 453940.6044378634, 137806.5823802406 453952.5109209808, 137780.96778805094 453978.1001464149, 137749.80941557023 454008.33711015404, 137709.38357204114 454050.7893819032, 137675.26200694888 454070.48968280014, 137656.50370587848 454099.79404025053, 137646.47303630976 454107.47252890357, 137604.99927412215 454139.91593356564, 137587.00639441487 454223.2345137499, 137572.29025065847 454294.5701476454, 137555.59519999154 454376.2265515708, 137499.2511616908 454409.5240480522, 137386.33257339106 454468.4559812006, 137365.7287204449 454479.0095819666, 137351.30999057658 454486.1479174401, 137301.02201252693 454509.8912439525, 137265.29018273868 454526.52934151556, 137247.07021623696 454536.4630175854, 137232.1944103302 454546.05104734434, 137229.05531387174 454548.13168317004, 137191.96288227785 454488.95155578427, 137164.7819239328 454443.042877057, 137118.15154734522 454452.4335544261, 137099.75432432594 454462.6354291704, 137081.74724133502 454472.64682672283, 137045.26337565514 454493.5282135217, 137001.76674486062 454518.1512932832, 136992.46742178887 454501.9743467284, 136979.64478477265 454497.25881071883, 136884.44102220234 454539.20433931786, 136875.33592338557 454538.81468523666, 136866.82391072297 454543.1625605542, 136846.2858328972 454565.73415204766, 136796.9158977388 454590.33594497305, 136752.43314219045 454620.2830477309, 136767.3776912917 454648.499454894, 136733.03761292133 454671.9120257205, 136717.97866922393 454705.9238341578, 136697.35111109522 454728.02908866527, 136719.18947252436 454893.80411156727, 136661.51251135304 454880.353487893, 136649.1087774179 454877.52868122974, 136628.6019266703 454952.50454131805, 136598.784421057 454945.1046037511, 136584.67933270952 454977.07725359866, 136579.85249211814 454987.86507931654, 136576.19095052846 454996.8016812692, 136524.18282383835 455099.5316591067, 136491.72626137116 455158.28626099473, 136485.0750196365 455170.5050948481, 136458.7080979733 455216.95416676055, 136446.96859704502 455239.5169413063, 136354.983023315 455343.3213560354, 136324.14233041045 455400.66915993043, 136267.82680483983 455507.3233153119, 136328.82121901572 455540.73923404585, 136286.8411735965 455617.18795100134, 136241.78112807896 455592.53540607187, 136216.798179109 455635.84305842797, 136211.56294268076 455632.4693805223, 136179.63567128038 455611.78433804156, 136153.10572027083 455601.1258549564, 135972.03418181385 455476.6470100982, 135968.2327196298 455486.252168668, 135956.6237096159 455506.34564822726, 135951.6453286349 455514.65357857087, 135942.56874356477 455530.2202393602, 135926.61425613787 455555.5819099747, 135924.02365661136 455564.55940770847, 135932.96509366762 455560.2638859367, 135978.99111122984 455496.4358586367, 135996.27131091157 455500.4419829094, 136003.65072609478 455492.68123560876, 136041.86204641848 455474.93420868926, 136103.17476311725 455393.0806436064, 136113.1946962585 455376.6540005081, 136126.28077656167 455353.6069010335, 136189.3633416763 455242.35279674415, 136198.68474359674 455225.92897168914, 136171.025451598 455210.79087214, 136157.4148137007 455213.112074068, 135951.9243647899 455125.4200248639)","6091.189416034688"
"3340","3451","59244194922","3521.0","3522.0","15","15","2","9","LINESTRING (135951.9243647899 455125.4200248639, 136157.4148137007 455213.112074068, 136171.025451598 455210.79087214, 136198.68474359674 455225.92897168914, 136189.3633416763 455242.35279674415, 136126.28077656167 455353.6069010335, 136113.1946962585 455376.6540005081, 136103.17476311725 455393.0806436064, 136041.86204641848 455474.93420868926, 136003.65072609478 455492.68123560876, 135996.27131091157 455500.4419829094, 135978.99111122984 455496.4358586367, 135932.96509366762 455560.2638859367, 135924.02365661136 455564.55940770847, 135926.61425613787 455555.5819099747, 135942.56874356477 455530.2202393602, 135951.6453286349 455514.65357857087, 135956.6237096159 455506.34564822726, 135968.2327196298 455486.252168668, 135972.03418181385 455476.6470100982, 136153.10572027083 455601.1258549564, 136179.63567128038 455611.78433804156, 136211.56294268076 455632.4693805223, 136216.798179109 455635.84305842797, 136241.78112807896 455592.53540607187, 136286.8411735965 455617.18795100134, 136328.82121901572 455540.73923404585, 136267.82680483983 455507.3233153119, 136324.14233041045 455400.66915993043, 136354.983023315 455343.3213560354, 136446.96859704502 455239.5169413063, 136458.7080979733 455216.95416676055, 136485.0750196365 455170.5050948481, 136491.72626137116 455158.28626099473, 136524.18282383835 455099.5316591067, 136576.19095052846 454996.8016812692, 136579.85249211814 454987.86507931654, 136584.67933270952 454977.07725359866, 136598.784421057 454945.1046037511, 136628.6019266703 454952.50454131805, 136649.1087774179 454877.52868122974, 136661.51251135304 454880.353487893, 136719.18947252436 454893.80411156727, 136697.35111109522 454728.02908866527, 136717.97866922393 454705.9238341578, 136733.03761292133 454671.9120257205, 136767.3776912917 454648.499454894, 136752.43314219045 454620.2830477309, 136796.9158977388 454590.33594497305, 136846.2858328972 454565.73415204766, 136866.82391072297 454543.1625605542, 136875.33592338557 454538.81468523666, 136884.44102220234 454539.20433931786, 136979.64478477265 454497.25881071883, 136992.46742178887 454501.9743467284, 137001.76674486062 454518.1512932832, 137045.26337565514 454493.5282135217, 137081.74724133502 454472.64682672283, 137099.75432432594 454462.6354291704, 137118.15154734522 454452.4335544261, 137164.7819239328 454443.042877057, 137191.96288227785 454488.95155578427, 137229.05531387174 454548.13168317004, 137232.1944103302 454546.05104734434, 137247.07021623696 454536.4630175854, 137265.29018273868 454526.52934151556, 137301.02201252693 454509.8912439525, 137351.30999057658 454486.1479174401, 137365.7287204449 454479.0095819666, 137386.33257339106 454468.4559812006, 137499.2511616908 454409.5240480522, 137555.59519999154 454376.2265515708, 137572.29025065847 454294.5701476454, 137587.00639441487 454223.2345137499, 137604.99927412215 454139.91593356564, 137646.47303630976 454107.47252890357, 137656.50370587848 454099.79404025053, 137675.26200694888 454070.48968280014, 137709.38357204114 454050.7893819032, 137749.80941557023 454008.33711015404, 137780.96778805094 453978.1001464149, 137806.5823802406 453952.5109209808, 137832.87515309258 453940.6044378634, 137862.84405710653 453881.22204852564, 137881.41381360922 453894.2089507865, 137883.63349445947 453895.71445394395, 137892.25941264583 453901.9932421577, 137752.67224647783 453793.67380330793, 137754.4735173019 453793.1223933361, 137757.55673009605 453849.95430631767, 137734.3678696979 453873.26567081566, 137712.38991724033 453891.81102527067, 137581.41093776168 453993.5360199419, 137570.40457348988 454002.58656799805, 137504.43451998552 454058.48114920035, 137499.31430174556 454062.69363315974, 137487.43906727928 454042.9311376377, 137454.8053309384 454031.29696757975, 137430.1017877088 453988.0261247904, 137380.47031488625 453861.6768601908, 137377.7652604078 453848.9916924726, 137335.77387843997 453851.59928961744, 137318.68553110192 453852.71689509606, 137309.69543067366 453850.3011050674, 137302.10048869572 453854.62271507736, 137292.4766362258 453855.22434789466, 137242.29314806926 453858.07326128555, 137207.7331235964 453860.4551803957, 137180.4388022451 453862.3329206889, 137124.67126382538 453866.1709636087, 137090.8129965657 453867.29394079006, 137057.7985142273 453868.547620203, 136976.8642156197 453872.8897115998, 136956.26505569834 453873.83212696144, 136914.40105128862 453877.42190599605, 136869.53666058218 453879.8213533633, 136805.48109272297 453883.81553981296, 136758.77470601475 453886.81239299645, 136733.15350708706 453888.6753337541, 136710.21791124335 453889.9944957301, 136657.20227663688 453894.3728473382, 136638.51355851372 453900.2049754808, 136604.4938695966 453913.2255353889, 136555.91855105924 453935.3790190258, 136483.00103409332 453971.241637302, 136429.64669930039 453996.6629207897, 136388.76570601488 453912.5250488789, 136363.24835774556 453925.5822505176, 136334.17629909387 453939.55411100807)","6091.189416034686"
